imagem,real,pred,confidence,correta,olhos,nariz,boca,fundo
data/dataset_10/val\Abdullah_Gul\Abdullah_Gul_0001.jpg,Abdullah_Gul,Abdullah_Gul,0.9590592384338379,1,10.35814697578897,10.88460251784725,18.936712758666477,59.82053774769731
data/dataset_10/val\Abdullah_Gul\Abdullah_Gul_0004.jpg,Abdullah_Gul,Abdullah_Gul,0.9731572866439819,1,9.43303495775627,12.480266502121529,19.963849903677414,58.122848636444786
data/dataset_10/val\Abdullah_Gul\Abdullah_Gul_0008.jpg,Abdullah_Gul,Abdullah_Gul,0.9806617498397827,1,8.719163481399011,11.304111382194431,20.126505854168975,59.85021928223758
data/dataset_10/val\Abdullah_Gul\Abdullah_Gul_0009.jpg,Abdullah_Gul,Abdullah_Gul,0.9659932255744934,1,11.504055314284566,13.630638925670862,18.149534157287686,56.71577160275689
data/dataset_10/val\Adrien_Brody\Adrien_Brody_0001.jpg,Adrien_Brody,Adrien_Brody,0.7822626233100891,1,9.527542691769499,11.475627659498281,17.44048708147141,61.556342567260806
data/dataset_10/val\Adrien_Brody\Adrien_Brody_0002.jpg,Adrien_Brody,Adrien_Brody,0.3596141040325165,1,13.760981308671154,12.669806811384708,14.719964319938374,58.849247560005765
data/dataset_10/val\Adrien_Brody\Adrien_Brody_0011.jpg,Adrien_Brody,Adrien_Brody,0.38179779052734375,1,9.872984049579564,11.26776519075173,17.153272788148275,61.70597797152043
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0002.jpg,Alejandro_Toledo,Alejandro_Toledo,0.8836777806282043,1,16.21248751500481,5.23684615472181,10.378483087691372,68.17218324258201
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0006.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9057612419128418,1,22.86542656394,11.887598915364551,6.650594365572152,58.59638015512329
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0007.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9752272367477417,1,19.35424527465985,9.259380284428316,10.284082463402916,61.10229197750892
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0008.jpg,Alejandro_Toledo,Alejandro_Toledo,0.97557133436203,1,12.434574297784957,9.559407632278935,17.035507468028953,60.97051060190716
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0009.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9555313587188721,1,17.610295086890346,10.262850611863001,14.585281727074149,57.541572574172505
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0015.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9605596661567688,1,13.13570184968143,11.580969031126559,18.061079452684293,57.22224966650772
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0016.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9438344240188599,1,19.07012854956629,7.061734335615149,9.97269758400106,63.8954395308175
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0018.jpg,Alejandro_Toledo,Eduardo_Duhalde,0.1815659999847412,0,12.174723314114242,14.697163651640315,16.141330196953785,56.986782837291656
data/dataset_10/val\Alvaro_Uribe\Alvaro_Uribe_0002.jpg,Alvaro_Uribe,Alvaro_Uribe,0.5546969771385193,1,20.166440257144924,14.981403987897854,9.097841576478473,55.75431417847875
data/dataset_10/val\Alvaro_Uribe\Alvaro_Uribe_0005.jpg,Alvaro_Uribe,Alvaro_Uribe,0.9873512387275696,1,18.21364025630577,14.342007037593907,12.3022225425239,55.142130163576425
data/dataset_10/val\Alvaro_Uribe\Alvaro_Uribe_0008.jpg,Alvaro_Uribe,Alvaro_Uribe,0.6988646984100342,1,21.65653034440042,10.82783908643714,5.121639805230405,62.39399076393203
data/dataset_10/val\Alvaro_Uribe\Alvaro_Uribe_0016.jpg,Alvaro_Uribe,Alvaro_Uribe,0.9672082662582397,1,17.879926969459895,13.06235254700932,11.357154404430101,57.70056607910068
data/dataset_10/val\Alvaro_Uribe\Alvaro_Uribe_0018.jpg,Alvaro_Uribe,Alvaro_Uribe,0.9282536506652832,1,17.241068357714912,9.938678019226613,10.448572870289581,62.371680752768896
data/dataset_10/val\Alvaro_Uribe\Alvaro_Uribe_0024.jpg,Alvaro_Uribe,Alvaro_Uribe,0.8970592021942139,1,20.147123974556226,14.338266128344918,10.325894005714938,55.188715891383914
data/dataset_10/val\Alvaro_Uribe\Alvaro_Uribe_0035.jpg,Alvaro_Uribe,Alvaro_Uribe,0.8180944323539734,1,19.463402979602858,10.758102713338618,8.186389133990591,61.592105173067935
data/dataset_10/val\Amelie_Mauresmo\Amelie_Mauresmo_0001.jpg,Amelie_Mauresmo,Amelie_Mauresmo,0.4617239534854889,1,19.619432106015903,8.314221955647875,10.987335295934553,61.07901064240167
data/dataset_10/val\Amelie_Mauresmo\Amelie_Mauresmo_0004.jpg,Amelie_Mauresmo,Amelie_Mauresmo,0.5720924735069275,1,16.102750586197427,9.100167897565166,12.07280412014403,62.72427739609338
data/dataset_10/val\Amelie_Mauresmo\Amelie_Mauresmo_0008.jpg,Amelie_Mauresmo,Amelie_Mauresmo,0.8504871129989624,1,20.880431141653823,10.83856286019793,9.545888778882961,58.735117219265284
data/dataset_10/val\Amelie_Mauresmo\Amelie_Mauresmo_0009.jpg,Amelie_Mauresmo,Amelie_Mauresmo,0.7516302466392517,1,18.496150350454634,7.49336214561606,11.122673575974817,62.88781392795449
data/dataset_10/val\Amelie_Mauresmo\Amelie_Mauresmo_0021.jpg,Amelie_Mauresmo,George_HW_Bush,0.08252054452896118,0,15.985739119245467,13.424478599425049,11.498636804322834,59.09114547700665
data/dataset_10/val\Andre_Agassi\Andre_Agassi_0002.jpg,Andre_Agassi,Andre_Agassi,0.9161375761032104,1,21.439191544280572,8.626471697395747,5.704361103891907,64.22997565443177
