imagem,real,pred,confidence,correta,olhos,nariz,boca,fundo
data/dataset_10/val\Abdullah_Gul\Abdullah_Gul_0001.jpg,Abdullah_Gul,Guillermo_Coria,0.1066700741648674,0,21.91962718367902,12.121539786719232,5.370795057641559,60.58803797196019
data/dataset_10/val\Abdullah_Gul\Abdullah_Gul_0004.jpg,Abdullah_Gul,Hugo_Chavez,0.05683932825922966,0,10.041007120321561,8.905822327333324,20.866326065065724,60.18684448727939
data/dataset_10/val\Abdullah_Gul\Abdullah_Gul_0008.jpg,Abdullah_Gul,Abdullah_Gul,0.05203830450773239,1,14.036420168737791,17.067899735774347,25.19848141252998,43.69719868295788
data/dataset_10/val\Abdullah_Gul\Abdullah_Gul_0009.jpg,Abdullah_Gul,Hugo_Chavez,0.2894422709941864,0,10.867511660532239,14.417535647108721,22.4553862484494,52.25956644390964
data/dataset_10/val\Adrien_Brody\Adrien_Brody_0001.jpg,Adrien_Brody,Adrien_Brody,0.3377782106399536,1,8.160122579780815,10.01269955291642,19.11377156863993,62.71340629866283
data/dataset_10/val\Adrien_Brody\Adrien_Brody_0002.jpg,Adrien_Brody,Venus_Williams,0.08824644237756729,0,18.93658849323176,13.091627361589874,7.74096177574684,60.23082236943153
data/dataset_10/val\Adrien_Brody\Adrien_Brody_0011.jpg,Adrien_Brody,Hugo_Chavez,0.10070525109767914,0,5.324634432158273,3.7924642157393476,23.469420283050297,67.41348106905208
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0002.jpg,Alejandro_Toledo,Alejandro_Toledo,0.8165684938430786,1,16.139316846409457,16.56385021742193,15.392566880337148,51.904266055831464
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0006.jpg,Alejandro_Toledo,Alejandro_Toledo,0.2853505313396454,1,19.68492721695682,15.815883135190305,9.906538581352498,54.59265106650038
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0007.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9627006649971008,1,16.154428502459172,13.681919145192266,13.897486885093207,56.266165467255355
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0008.jpg,Alejandro_Toledo,Alejandro_Toledo,0.5457753539085388,1,13.777308329085905,12.867783566498007,13.911276394066633,59.44363171034946
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0009.jpg,Alejandro_Toledo,Alejandro_Toledo,0.48107728362083435,1,19.85499098845171,17.795123651438704,11.47767160987674,50.872213750232845
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0015.jpg,Alejandro_Toledo,Alejandro_Toledo,0.7974227070808411,1,18.757962975523725,17.601805416182195,11.108938040992863,52.53129356730122
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0016.jpg,Alejandro_Toledo,Alejandro_Toledo,0.8287691473960876,1,16.942184517661055,14.263359883810242,12.727858988224817,56.06659661030389
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0018.jpg,Alejandro_Toledo,Hugo_Chavez,0.22769515216350555,0,12.072651469371062,8.88247381565724,19.28870990183992,59.756164813131775
