imagem,real,pred,confidence,correta,olhos,nariz,boca,fundo
data/dataset_10/val\Abdullah_Gul\Abdullah_Gul_0001.jpg,Abdullah_Gul,Abdullah_Gul,0.9832460880279541,1,17.381607809186434,12.195906825459089,15.067870474613658,55.35461489074082
data/dataset_10/val\Abdullah_Gul\Abdullah_Gul_0004.jpg,Abdullah_Gul,Abdullah_Gul,0.5206137895584106,1,11.492720850485652,7.188823221760022,18.42984461335653,62.88861131439779
data/dataset_10/val\Abdullah_Gul\Abdullah_Gul_0008.jpg,Abdullah_Gul,Abdullah_Gul,0.9097228646278381,1,11.360150420507134,11.692364745570071,21.29984444854523,55.647640385377564
data/dataset_10/val\Abdullah_Gul\Abdullah_Gul_0009.jpg,Abdullah_Gul,Abdullah_Gul,0.8647705316543579,1,12.041328415895293,10.96679126306957,22.034334243188447,54.957546077846686
data/dataset_10/val\Adrien_Brody\Adrien_Brody_0001.jpg,Adrien_Brody,Adrien_Brody,0.9136936664581299,1,10.455205807062598,10.68865011132396,19.711333142537303,59.14481093907614
data/dataset_10/val\Adrien_Brody\Adrien_Brody_0002.jpg,Adrien_Brody,Adrien_Brody,0.7586159706115723,1,13.221066627190668,14.243606311548797,17.717170819010335,54.818156242250204
data/dataset_10/val\Adrien_Brody\Adrien_Brody_0011.jpg,Adrien_Brody,Nestor_Kirchner,0.8581802248954773,0,19.04704989728363,13.510105937479148,9.325861955042479,58.11698221019474
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0002.jpg,Alejandro_Toledo,Alejandro_Toledo,0.7446361184120178,1,12.344974619486509,13.996725195790914,20.240589296535703,53.417710888186875
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0006.jpg,Alejandro_Toledo,Alejandro_Toledo,0.975281298160553,1,10.454111267539266,10.43983368074705,19.23280066132163,59.873254390392056
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0007.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9915695786476135,1,15.166324814143978,13.533777736412615,15.135915204385153,56.16398224505825
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0008.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9477931261062622,1,11.619460291990906,12.770431433595727,20.327590514368676,55.28251776004469
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0009.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9919300675392151,1,8.681089996538079,8.951406253042288,22.860472836613294,59.50703091380634
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0015.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9973453879356384,1,12.783337383855566,13.586279522997197,15.763346799691822,57.86703629345541
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0016.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9929855465888977,1,18.278334668721914,12.259859315371859,14.709772956492321,54.752033059413904
data/dataset_10/val\Alejandro_Toledo\Alejandro_Toledo_0018.jpg,Alejandro_Toledo,Alejandro_Toledo,0.997701108455658,1,16.41320354659247,13.320839711599973,16.93833001594354,53.32762672586402
data/dataset_10/val\Alvaro_Uribe\Alvaro_Uribe_0002.jpg,Alvaro_Uribe,Michael_Schumacher,0.4453614354133606,0,15.216040025972827,16.50254310876403,15.546180586974927,52.73523627828821
data/dataset_10/val\Alvaro_Uribe\Alvaro_Uribe_0005.jpg,Alvaro_Uribe,Alvaro_Uribe,0.8159303665161133,1,12.744721276511788,14.707584948529341,15.200481743878047,57.34721203108082
data/dataset_10/val\Alvaro_Uribe\Alvaro_Uribe_0008.jpg,Alvaro_Uribe,Alvaro_Uribe,0.6502745151519775,1,10.984436132118748,13.418694996705842,16.83114369080681,58.7657251803686
data/dataset_10/val\Alvaro_Uribe\Alvaro_Uribe_0016.jpg,Alvaro_Uribe,Alvaro_Uribe,0.7011421918869019,1,11.28744369777028,13.582285248079609,16.265616172102195,58.864654882047915
data/dataset_10/val\Alvaro_Uribe\Alvaro_Uribe_0018.jpg,Alvaro_Uribe,Alvaro_Uribe,0.9750657677650452,1,13.85255558768635,16.03549272422447,15.89437029246023,54.217581395628955
data/dataset_10/val\Alvaro_Uribe\Alvaro_Uribe_0024.jpg,Alvaro_Uribe,Alvaro_Uribe,0.9037193059921265,1,14.13098404597564,15.25710864603783,15.281908259360508,55.32999904862602
data/dataset_10/val\Alvaro_Uribe\Alvaro_Uribe_0035.jpg,Alvaro_Uribe,Alvaro_Uribe,0.8928919434547424,1,11.683603064666437,14.42905124049076,17.376210757325715,56.511134937517085
data/dataset_10/val\Amelie_Mauresmo\Amelie_Mauresmo_0001.jpg,Amelie_Mauresmo,Amelie_Mauresmo,0.6266579627990723,1,11.01828249761576,10.046838656832806,17.477073634915453,61.45780521063598
data/dataset_10/val\Amelie_Mauresmo\Amelie_Mauresmo_0004.jpg,Amelie_Mauresmo,Amelie_Mauresmo,0.9813180565834045,1,16.667419077755508,14.18961269736892,16.413896957565008,52.729071267310566
