imagem,real,pred,confidence,correta,olhos,nariz,boca,fundo
data/dataset_5/val\Abdullah_Gul\Abdullah_Gul_0001.jpg,Abdullah_Gul,Abdullah_Gul,0.9726593494415283,1,19.506157135082137,11.90578559015915,12.756650881543909,55.831406393214806
data/dataset_5/val\Abdullah_Gul\Abdullah_Gul_0004.jpg,Abdullah_Gul,Abdullah_Gul,0.4337625205516815,1,12.967644164505629,4.388579724691877,16.2217207872054,66.42205532359709
data/dataset_5/val\Abdullah_Gul\Abdullah_Gul_0008.jpg,Abdullah_Gul,Abdullah_Gul,0.9227495193481445,1,12.808813767914762,9.9852945277149,18.012283229151937,59.193608475218404
data/dataset_5/val\Abdullah_Gul\Abdullah_Gul_0009.jpg,Abdullah_Gul,Abdullah_Gul,0.887040376663208,1,15.386774326656584,12.141821129733877,19.987726303892828,52.48367823971671
data/dataset_5/val\Adrien_Brody\Adrien_Brody_0001.jpg,Adrien_Brody,Adrien_Brody,0.9598330855369568,1,8.322106395269046,9.196686352270268,20.539111216681057,61.94209603577963
data/dataset_5/val\Adrien_Brody\Adrien_Brody_0002.jpg,Adrien_Brody,Adrien_Brody,0.6890720129013062,1,12.1131965118597,12.942385689493008,18.467534353940955,56.47688344470634
data/dataset_5/val\Adrien_Brody\Adrien_Brody_0011.jpg,Adrien_Brody,Nestor_Kirchner,0.9245060086250305,0,18.362369137980817,12.424807477115323,9.95931865077153,59.253504734132335
data/dataset_5/val\Ahmed_Chalabi\Ahmed_Chalabi_0001.jpg,Ahmed_Chalabi,Michael_Schumacher,0.32755041122436523,0,20.513666097685157,18.292202738512717,7.955119217029974,53.23901194677215
data/dataset_5/val\Ai_Sugiyama\Ai_Sugiyama_0001.jpg,Ai_Sugiyama,Ai_Sugiyama,0.9780145883560181,1,18.58741882879403,15.254336566752615,9.829776357435671,56.32846824701768
data/dataset_5/val\Al_Gore\Al_Gore_0001.jpg,Al_Gore,Al_Gore,0.562800943851471,1,17.107271115102932,14.822961654177275,13.857017659473753,54.21274957124604
data/dataset_5/val\Al_Gore\Al_Gore_0002.jpg,Al_Gore,Al_Gore,0.7935067415237427,1,18.448054394734097,19.19348457288197,13.215061287071578,49.14339974531236
data/dataset_5/val\Al_Sharpton\Al_Sharpton_0001.jpg,Al_Sharpton,Al_Sharpton,0.9324871897697449,1,15.771714173854795,15.48606316485885,13.632432888036595,55.10978977324976
data/dataset_5/val\Al_Sharpton\Al_Sharpton_0006.jpg,Al_Sharpton,Al_Sharpton,0.7424807548522949,1,9.519700724739122,11.787882455657961,17.309242695661773,61.383174123941146
data/dataset_5/val\Alan_Greenspan\Alan_Greenspan_0001.jpg,Alan_Greenspan,Steven_Spielberg,0.38027068972587585,0,9.147343049478561,10.819790886089276,19.10317712692874,60.92968893750342
data/dataset_5/val\Alastair_Campbell\Alastair_Campbell_0001.jpg,Alastair_Campbell,Colin_Montgomerie,0.571996808052063,0,20.454436746723946,18.60881829595136,12.379215021519753,48.55752993580494
data/dataset_5/val\Albert_Costa\Albert_Costa_0001.jpg,Albert_Costa,Albert_Costa,0.9923755526542664,1,10.236134288055515,12.033812744678317,20.45545092204083,57.274602045225336
data/dataset_5/val\Albert_Costa\Albert_Costa_0006.jpg,Albert_Costa,Albert_Costa,0.9697774648666382,1,9.686808322342829,11.276749963752822,19.993202072817862,59.04323964108649
