imagem,real,pred,confidence,correta,olhos,nariz,boca,fundo
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Abdullah_Gul\Abdullah_Gul_0001.jpg,Abdullah_Gul,Abdullah_Gul,0.8877918720245361,1,20.87098492983087,18.799901435588637,12.970522088177011,47.35859154640348
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Abdullah_Gul\Abdullah_Gul_0004.jpg,Abdullah_Gul,Abdullah_Gul,0.9626463651657104,1,19.42707721169497,14.321240281039762,11.163481547571184,55.088200959694085
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Abdullah_Gul\Abdullah_Gul_0008.jpg,Abdullah_Gul,Abdullah_Gul,0.9884373545646667,1,20.349036028031634,18.314248233944827,11.355331955193975,49.98138378282957
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Abdullah_Gul\Abdullah_Gul_0009.jpg,Abdullah_Gul,Abdullah_Gul,0.9793981909751892,1,21.658186611162726,21.246355904718797,14.465067451935946,42.63039003218253
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Adrien_Brody\Adrien_Brody_0001.jpg,Adrien_Brody,Adrien_Brody,0.9376905560493469,1,12.580968131134403,13.17550248883893,15.028169881317833,59.215359498708835
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Adrien_Brody\Adrien_Brody_0002.jpg,Adrien_Brody,Adrien_Brody,0.9212985038757324,1,9.52853321837127,11.769194377468704,17.396838853421222,61.305433550738805
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Adrien_Brody\Adrien_Brody_0011.jpg,Adrien_Brody,Adrien_Brody,0.8849405646324158,1,11.042948887712651,13.109623384488835,17.713005754292674,58.134421973505845
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alejandro_Toledo\Alejandro_Toledo_0002.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9853132367134094,1,20.79193666416367,15.904300231695748,10.78696218967343,52.51680091446715
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alejandro_Toledo\Alejandro_Toledo_0006.jpg,Alejandro_Toledo,Alejandro_Toledo,0.970255970954895,1,19.180515556203996,13.854167505976251,10.51848581636252,56.44683112145723
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alejandro_Toledo\Alejandro_Toledo_0007.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9785476922988892,1,22.65942133648757,17.70416730667075,9.784029832986755,49.85238152385493
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alejandro_Toledo\Alejandro_Toledo_0008.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9746136665344238,1,18.56202871938554,14.790610501256605,11.135387351894883,55.51197342746297
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alejandro_Toledo\Alejandro_Toledo_0009.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9835423231124878,1,21.71176859807288,17.557887458437204,9.561710051063347,51.16863389242657
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alejandro_Toledo\Alejandro_Toledo_0015.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9922515749931335,1,20.02107135406867,16.186996403159696,11.20096126506831,52.59097097770333
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alejandro_Toledo\Alejandro_Toledo_0016.jpg,Alejandro_Toledo,Alejandro_Toledo,0.9816874861717224,1,19.912537700377563,13.265131218549715,8.572318163295721,58.250012917777
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alejandro_Toledo\Alejandro_Toledo_0018.jpg,Alejandro_Toledo,Alejandro_Toledo,0.6648044586181641,1,15.759748767470336,14.913631736151466,12.934706698975154,56.391912797403045
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alvaro_Uribe\Alvaro_Uribe_0002.jpg,Alvaro_Uribe,Alvaro_Uribe,0.8791795969009399,1,9.32780998077088,10.584871972107086,15.786500898067152,64.30081714905488
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alvaro_Uribe\Alvaro_Uribe_0005.jpg,Alvaro_Uribe,Alvaro_Uribe,0.9917068481445312,1,12.429492329962367,13.70942241920425,14.331389812564986,59.5296954382684
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alvaro_Uribe\Alvaro_Uribe_0008.jpg,Alvaro_Uribe,Alvaro_Uribe,0.9205864071846008,1,11.894333789474992,14.034305735511694,15.702465802183134,58.36889467283018
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alvaro_Uribe\Alvaro_Uribe_0016.jpg,Alvaro_Uribe,Alvaro_Uribe,0.9551281929016113,1,13.135191492167044,14.386624720220158,13.298120310430516,59.18006347718228
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alvaro_Uribe\Alvaro_Uribe_0018.jpg,Alvaro_Uribe,Alvaro_Uribe,0.9542973637580872,1,13.029374695309192,14.063625686286674,14.500903084930187,58.40609653347395
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alvaro_Uribe\Alvaro_Uribe_0024.jpg,Alvaro_Uribe,Alvaro_Uribe,0.9747923612594604,1,12.27446007716852,13.579430679692795,14.266593233795263,59.87951600934342
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Alvaro_Uribe\Alvaro_Uribe_0035.jpg,Alvaro_Uribe,Alvaro_Uribe,0.963883638381958,1,9.943695937952898,11.452654623277535,15.728186266400598,62.875463172368974
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Amelie_Mauresmo\Amelie_Mauresmo_0001.jpg,Amelie_Mauresmo,Amelie_Mauresmo,0.8018738031387329,1,20.404800466407316,10.362889105585001,7.772280730027182,61.460029697980495
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Amelie_Mauresmo\Amelie_Mauresmo_0004.jpg,Amelie_Mauresmo,Amelie_Mauresmo,0.9294990301132202,1,21.697104005251166,11.862822728383634,7.730576555685907,58.70949671067929
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Amelie_Mauresmo\Amelie_Mauresmo_0008.jpg,Amelie_Mauresmo,Amelie_Mauresmo,0.9826960563659668,1,20.23857471446018,9.56439720657937,6.23828815204603,63.95873992691442
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Amelie_Mauresmo\Amelie_Mauresmo_0009.jpg,Amelie_Mauresmo,Amelie_Mauresmo,0.931768536567688,1,22.71542862824991,9.953806500094615,5.291006620130524,62.03975825152495
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Amelie_Mauresmo\Amelie_Mauresmo_0021.jpg,Amelie_Mauresmo,Amelie_Mauresmo,0.42908892035484314,1,20.044831175197654,7.4778920297084825,4.88100158259683,67.59627521249703
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Andre_Agassi\Andre_Agassi_0002.jpg,Andre_Agassi,Andre_Agassi,0.9380747675895691,1,17.262175207664573,16.304354966392417,13.629198062496531,52.80427176344648
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Andre_Agassi\Andre_Agassi_0004.jpg,Andre_Agassi,Andre_Agassi,0.949748158454895,1,20.72758382279074,18.301003164045635,10.56036574792701,50.41104726523662
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Andre_Agassi\Andre_Agassi_0005.jpg,Andre_Agassi,Andre_Agassi,0.6408440470695496,1,14.821414887156655,14.178116819033566,14.907671480218674,56.09279681359111
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Andre_Agassi\Andre_Agassi_0008.jpg,Andre_Agassi,Andre_Agassi,0.963135838508606,1,16.07678805394111,15.237786115981056,13.669727149729841,55.015698680347995
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Andre_Agassi\Andre_Agassi_0015.jpg,Andre_Agassi,Andre_Agassi,0.985867440700531,1,19.78050089961589,18.827876005196604,13.050300354574615,48.34132274061289
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Andre_Agassi\Andre_Agassi_0016.jpg,Andre_Agassi,Andre_Agassi,0.98689866065979,1,15.691417571172774,17.667795887476803,14.72924142157736,51.91154511977306
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Andre_Agassi\Andre_Agassi_0018.jpg,Andre_Agassi,Andre_Agassi,0.9817041754722595,1,18.801572153511387,18.36464552788924,14.430828042861414,48.402954275737955
data_recortado/dataset_10_recortado/dataset_10_recortado/val\Andre_Agassi\Andre_Agassi_0024.jpg,Andre_Agassi,Andre_Agassi,0.982293426990509,1,15.85398902265603,13.91207846863882,14.679416790218658,55.55451571848649
